"CustomerID","AccountNumber","CustomerFullname","TotalOrder","TotalRevenue"
16089,AW00016089,Lucas S Brooks,3,"34203.0000"
16090,AW00016090,Emma N White,1,"60496.0000"
16091,AW00016091,Alyssa K Lewis,1,"3998.0000"
16092,AW00016092,Jessica  Bryant,1,"728.0000"
16093,AW00016093,Kaitlyn  Morris,1,"55497.0000"
16094,AW00016094,Kayla  Brown,1,"56727.0000"
16095,AW00016095,Marcus  Garcia,1,"232999.0000"
16096,AW00016096,Kenneth  She,3,"21201.0000"
16097,AW00016097,Jessica  Stewart,3,"10355.0000"
16098,AW00016098,Jasmine A Diaz,2,"310129.0000"
16099,AW00016099,Julian  Jenkins,1,"8997.0000"
16100,AW00016100,Jose L Johnson,1,"236996.0000"
16101,AW00016101,Mary R Lopez,1,"232228.0000"
16102,AW00016102,Marcus M Alexander,1,"56396.0000"
16103,AW00016103,Haley J Hill,2,"314232.0000"
16104,AW00016104,Jordan  Hernandez,1,"241497.0000"
16105,AW00016105,Kristy A Diaz,1,"236195.0000"
16106,AW00016106,Ian M Barnes,3,"15751.0000"
16107,AW00016107,Jordan R Edwards,1,"3998.0000"
16108,AW00016108,Bryce E Howard,1,"63396.0000"
16109,AW00016109,Adam K Turner,1,"54898.0000"
16110,AW00016110,Brandon M Long,1,"65047.0000"
16111,AW00016111,Allison  Green,1,"234094.0000"
16112,AW00016112,Frank  Munoz,1,"237347.0000"
16113,AW00016113,Roger  Lal,1,"239195.0000"
16114,AW00016114,Gavin  Ross,1,"231999.0000"
16115,AW00016115,Jennifer M Diaz,1,"728.0000"
16116,AW00016116,Begoña M Hurtado,1,"234197.0000"
16117,AW00016117,Brad  Lal,1,"8645.0000"
16118,AW00016118,James A Wright,1,"256391.0000"
16119,AW00016119,Hailey I Watson,1,"1398.0000"
16120,AW00016120,Bryce H Ramirez,1,"728.0000"
16121,AW00016121,Kaitlyn  Ross,1,"61447.0000"
16122,AW00016122,Jason  Phillips,1,"56997.0000"
16123,AW00016123,Natalie  Patterson,1,"62997.0000"
16124,AW00016124,Eduardo S Murphy,1,"61445.0000"
16125,AW00016125,Victoria  Watson,1,"58896.0000"
16126,AW00016126,Faith  Kelly,1,"57997.0000"
16127,AW00016127,Amanda  Edwards,1,"61847.0000"
16128,AW00016128,Destiny  Ward,1,"53999.0000"
16129,AW00016129,Jordyn  Russell,1,"56499.0000"
16130,AW00016130,Mike  Seamans,1,"6196.0000"
16131,AW00016131,Albert  Romero,1,"16628.0000"
16132,AW00016132,Sierra  Nelson,1,"245962.0000"
16133,AW00016133,Dylan  Simmons,3,"16482.0000"
16134,AW00016134,Roy R Hernandez,1,"1398.0000"
16135,AW00016135,Chelsea C Raman,1,"57997.0000"
16136,AW00016136,George  Srini,1,"56499.0000"
16137,AW00016137,Timothy A King,1,"55497.0000"
16138,AW00016138,David H Butler,1,"56499.0000"
16139,AW00016139,Jacqueline J Alexander,1,"65495.0000"
16140,AW00016140,Seth M Harris,1,"252833.0000"
16141,AW00016141,Shelby  Ramirez,1,"58996.0000"
16142,AW00016142,Sophia  King,1,"56396.0000"
16143,AW00016143,Sara A Evans,1,"2697.0000"
16144,AW00016144,Patrick  Kelly,1,"237696.0000"
16145,AW00016145,Sydney  Anderson,1,"232228.0000"
16146,AW00016146,Jacquelyn  Saunders,1,"232998.0000"
16147,AW00016147,Nathan  Griffin,1,"236720.0000"
16148,AW00016148,Karen  Walker,1,"231999.0000"
16149,AW00016149,Dalton A Perry,3,"19204.0000"
16150,AW00016150,Nicole  Thompson,1,"62997.0000"
16151,AW00016151,Chloe  Sanchez,1,"63945.0000"
16152,AW00016152,Katherine E Evans,1,"6447.0000"
16153,AW00016153,Eric  Jai,1,"3998.0000"
16154,AW00016154,Jennifer M Scott,1,"499.0000"
16155,AW00016155,Joan  Jenkins,2,"20735029.0000"
16156,AW00016156,Javier A Hernandez,2,"20720481.0000"
16157,AW00016157,Cindy  Raman,2,"20946195.0000"
16158,AW00016158,Kathleen J Gomez,2,"20722981.0000"
16159,AW00016159,Mindy  Goldberg,2,"20948219.0000"
16160,AW00016160,Erika  Hernandez,2,"20550479.0000"
16161,AW00016161,Jodi  Deng,2,"20556077.0000"
16162,AW00016162,Mackenzie E Morgan,2,"18504.0000"
16163,AW00016163,Willie B Chande,2,"20771193.0000"
16164,AW00016164,Amy  Liang,2,"20549980.0000"
16165,AW00016165,Jenny  Liu,2,"8181.0000"
16166,AW00016166,April C Goel,2,"10885.0000"
16167,AW00016167,Devin J Moore,2,"10257.0000"
16168,AW00016168,Kathryn  Ashe,2,"8011.0000"
16169,AW00016169,Dennis  Lin,2,"20726480.0000"
16170,AW00016170,Juan  Rubio,2,"18887.0000"
16171,AW00016171,Bruce W Ruiz,2,"10386.0000"
16172,AW00016172,Janelle  Perez,2,"18604.0000"
16173,AW00016173,Cory E Rana,2,"4321.0000"
16174,AW00016174,Melinda  Hernandez,2,"14045.0000"
16175,AW00016175,Tony M Shan,2,"7025.0000"
16176,AW00016176,Michele A Torres,2,"20726480.0000"
16177,AW00016177,Bethany  Nath,2,"13334.0000"
16178,AW00016178,Alfredo  Carlson,2,"10885.0000"
16179,AW00016179,Jamie  Zhao,2,"7216.0000"
16180,AW00016180,Kyle J Perez,2,"20724709.0000"
16181,AW00016181,Daisy A Rubio,2,"17006.0000"
16182,AW00016182,Louis E Sun,2,"8397.0000"
16183,AW00016183,Tanya  Carlson,2,"3127.0000"
16184,AW00016184,Christine  She,2,"7820.0000"
16185,AW00016185,Grant R Raji,2,"2898.0000"
16186,AW00016186,Bethany J Raji,1,"6497.0000"
16187,AW00016187,Louis  Hu,2,"3492.0000"
16188,AW00016188,Teresa M Torres,2,"9695.0000"
16189,AW00016189,Amanda  Hughes,2,"10594.0000"
16190,AW00016190,Lance J Alvarez,2,"7925.0000"
16191,AW00016191,Margaret M Zeng,2,"2697.0000"
16192,AW00016192,Marie  Lopez,2,"10145.0000"
16193,AW00016193,Victor S Rubio,2,"9047.0000"
16194,AW00016194,Katie  Deng,1,"4948.0000"
16195,AW00016195,Abby  Perez,1,"9248.0000"
16196,AW00016196,Kurt  Raheem,3,"723736.0000"
16197,AW00016197,Heidi M Prasad,2,"21873123.0000"
16198,AW00016198,Arthur  Navarro,2,"11496.0000"
16199,AW00016199,Terrence  Xie,3,"22289228.0000"
16200,AW00016200,Julia M Edwards,2,"9695.0000"
16201,AW00016201,Ross  Martin,2,"21903270.0000"
16202,AW00016202,Kenneth D Jai,1,"3127.0000"
16203,AW00016203,Warren N Raje,3,"22291456.0000"
16204,AW00016204,Terrence J Anand,3,"716239.0000"
16205,AW00016205,Melanie  Sanders,3,"22292526.0000"
16206,AW00016206,Cindy C Lewis,3,"720335.0000"
16207,AW00016207,Jordan C Shan,3,"722637.0000"
16208,AW00016208,Ruth  Chandra,1,"11996.0000"
16209,AW00016209,Carolyn C Alvarez,1,"3097.0000"
16210,AW00016210,Olivia  Cooper,1,"64594.0000"
16211,AW00016211,Jesse  Roberts,1,"58697.0000"
16212,AW00016212,Jacqueline  Rivera,1,"3998.0000"
16213,AW00016213,Kaylee M Turner,3,"15454.0000"
16214,AW00016214,Brett L Fernandez,1,"1523.0000"
16215,AW00016215,Thomas M Turner,1,"61791.0000"
16216,AW00016216,Charles L Mitchell,1,"61447.0000"
16217,AW00016217,Amanda C Gonzales,1,"12499.0000"
16218,AW00016218,Julia  Simmons,1,"57498.0000"
16219,AW00016219,Angel  Sanders,1,"55397.0000"
16220,AW00016220,Megan  Russell,1,"56296.0000"
16221,AW00016221,Darren A Saunders,1,"58896.0000"
16222,AW00016222,Brandon S Anderson,1,"56148.0000"
16223,AW00016223,Carlos B Collins,1,"56296.0000"
16224,AW00016224,Jacob  Martinez,1,"55626.0000"
16225,AW00016225,Wyatt J Nelson,1,"55397.0000"
16226,AW00016226,Maria M Blue,1,"55397.0000"
16227,AW00016227,Eric  Lopez,1,"8096.0000"
16228,AW00016228,Rafael  Zhu,1,"56997.0000"
16229,AW00016229,Wayne G Chande,1,"57226.0000"
16230,AW00016230,Craig  Blanco,1,"61898.0000"
16231,AW00016231,Dana K Martin,1,"252594.0000"
16232,AW00016232,Chase A Richardson,1,"247595.0000"
16233,AW00016233,Rebecca  King,1,"11446.0000"
16234,AW00016234,Wyatt  Martin,1,"1398.0000"
16235,AW00016235,Sebastian  Morris,1,"244335.0000"
16236,AW00016236,Nicholas L Martinez,1,"9896.0000"
16237,AW00016237,Erin  James,1,"251493.0000"
16238,AW00016238,Ann  Arun,1,"1294.0000"
16239,AW00016239,Gabriel A Nelson,1,"3998.0000"
16240,AW00016240,Madeline  Green,1,"499.0000"
16241,AW00016241,Isabel  Butler,2,"12696.0000"
16242,AW00016242,Megan F Garcia,1,"728.0000"
16243,AW00016243,Maria  James,2,"9197.0000"
16244,AW00016244,Gregory  Kumar,1,"236997.0000"
16245,AW00016245,Alexandra  Griffin,1,"499.0000"
16246,AW00016246,Lucas B Simmons,1,"1294.0000"
16247,AW00016247,Anna  Brown,3,"9582.0000"
16248,AW00016248,Alyssa  Ross,1,"3998.0000"
16249,AW00016249,Jesse  Rivera,1,"1398.0000"
16250,AW00016250,Brendan  Raje,2,"22048623.0000"
16251,AW00016251,Makayla  Howard,2,"2697.0000"
16252,AW00016252,Danny  Jiménez,2,"21875623.0000"
16253,AW00016253,Bethany A Lal,2,"21869624.0000"
16254,AW00016254,Maria K Morris,1,"2499.0000"
16255,AW00016255,Taylor E Russell,1,"18798.0000"
16256,AW00016256,Richard S Collins,2,"8196.0000"
16257,AW00016257,Michele E Chandra,1,"7296.0000"
16258,AW00016258,Deanna M Malhotra,1,"6397.0000"
16259,AW00016259,Ebony C Sai,2,"21873123.0000"
16260,AW00016260,Gina  Schmidt,2,"21897571.0000"
16261,AW00016261,Diana A Navarro,3,"717087.0000"
16262,AW00016262,Kathryn M Xie,3,"22292426.0000"
16263,AW00016263,Eduardo  Robinson,3,"724336.0000"
16264,AW00016264,Jennifer  Howard,2,"6196.0000"
16265,AW00016265,Julie  Goel,1,"2728.0000"
16266,AW00016266,Alisha  Yang,1,"6397.0000"
16267,AW00016267,Edwin  Chen,2,"303733.0000"
16268,AW00016268,Lindsey  Kumar,2,"21875351.0000"
16269,AW00016269,Tara  Nath,2,"21875351.0000"
16270,AW00016270,Jerome  Hernandez,2,"21874621.0000"
16271,AW00016271,Michele K Gutierrez,2,"301431.0000"
16272,AW00016272,Raul D Deng,2,"21899573.0000"
16273,AW00016273,Marie  Martinez,2,"21877821.0000"
16274,AW00016274,Ross E Diaz,1,"499.0000"
16275,AW00016275,Deborah R McDonald,2,"328283.0000"
16276,AW00016276,Brandi W Carlson,1,"728.0000"
16277,AW00016277,Christy  Luo,2,"21898472.0000"
16278,AW00016278,Angel L Turner,2,"299233.0000"
16279,AW00016279,Victoria  Patterson,1,"4897.0000"
16280,AW00016280,Glenn M Ma,1,"1294.0000"
16281,AW00016281,Gilbert  Luo,1,"6397.0000"
16282,AW00016282,Kristine  Suarez,2,"6425.0000"
16283,AW00016283,Clayton  Raji,1,"6397.0000"
16284,AW00016284,Troy D Perez,1,"728.0000"
16285,AW00016285,Mindy J Xie,1,"7694.0000"
16286,AW00016286,Billy F Torres,3,"22289530.0000"
16287,AW00016287,Laura D Xu,2,"22051353.0000"
16288,AW00016288,Edwin C Shen,2,"21874322.0000"
16289,AW00016289,Julie  Pal,2,"21875321.0000"
16290,AW00016290,Russell  Nath,2,"21879670.0000"
16291,AW00016291,Lindsey H Lal,2,"492169.0000"
16292,AW00016292,Carly L Lal,1,"3228.0000"
16293,AW00016293,Sean J Adams,1,"499.0000"
16294,AW00016294,Steve A Hu,1,"1398.0000"
16295,AW00016295,Roger A Xu,1,"13845.0000"
16296,AW00016296,Sydney M White,1,"12295.0000"
16297,AW00016297,Deanna S Garcia,3,"22286430.0000"
16298,AW00016298,Adrienne  Sanz,3,"22297556.0000"
16299,AW00016299,Alison  Tang,1,"499.0000"
16300,AW00016300,Orlando C Martin,2,"11195.0000"
16301,AW00016301,Omar M Cai,1,"7296.0000"
16302,AW00016302,Rosa  Zeng,1,"2499.0000"
16303,AW00016303,Tracy L Yuan,1,"14998.0000"
16304,AW00016304,Justin L Moore,1,"4948.0000"
16305,AW00016305,Stanley  Gonzalez,2,"298334.0000"
16306,AW00016306,Kristine W Romero,2,"2926.0000"
16307,AW00016307,Kelli R Sun,3,"22289228.0000"
16308,AW00016308,Sheena L Chander,2,"22052621.0000"
16309,AW00016309,Desiree A Ortega,3,"22288528.0000"
16310,AW00016310,Diana  Rubio,3,"601016.0000"
16311,AW00016311,Carl M Beck,2,"21896301.0000"
16312,AW00016312,Bethany H Beck,1,"6397.0000"
16313,AW00016313,Hailey P Russell,2,"498566.0000"
16314,AW00016314,Gabriel K Ross,2,"11195.0000"
16315,AW00016315,Garrett  Richardson,1,"2898.0000"
16316,AW00016316,Kelli M Hu,2,"22063449.0000"
16317,AW00016317,Joel  Raman,2,"21897573.0000"
16318,AW00016318,Kellie T Moreno,2,"21899571.0000"
16319,AW00016319,Joy A Ortega,1,"2728.0000"
16320,AW00016320,Rachel E Simmons,1,"4948.0000"
16321,AW00016321,Ruth D Malhotra,2,"9725.0000"
16322,AW00016322,Gloria A Dominguez,1,"2898.0000"
16323,AW00016323,Dustin  Raje,1,"2499.0000"
16324,AW00016324,Juan A Romero,2,"328281.0000"
16325,AW00016325,Emma K Williams,2,"17127.0000"
16326,AW00016326,Jésus R Romero,1,"2499.0000"
16327,AW00016327,Darren  Diaz,2,"22062257.0000"
16328,AW00016328,Maurice S Rai,2,"21897573.0000"
16329,AW00016329,Jamie C Ye,2,"327209.0000"
16330,AW00016330,Luke J Simmons,1,"3127.0000"
16331,AW00016331,Erin R Richardson,3,"11878.0000"
16332,AW00016332,Joan B Vazquez,2,"14723.0000"
16333,AW00016333,Caleb W Hill,1,"5697.0000"
16334,AW00016334,Natalie J Bailey,1,"8492.0000"
16335,AW00016335,Kristen  Lu,1,"3696.0000"
16336,AW00016336,Jonathan A Wright,1,"6447.0000"
16337,AW00016337,Jose  White,1,"728.0000"
16338,AW00016338,Barbara  Zhang,2,"16943.0000"
16339,AW00016339,Seth A Davis,2,"20603031.0000"
16340,AW00016340,Sean L Mitchell,1,"60896.0000"
16341,AW00016341,Lacey E Raji,2,"8825.0000"
16342,AW00016342,Gregory  Jai,2,"14339.0000"
16343,AW00016343,Joel E Malhotra,2,"5825.0000"
16344,AW00016344,Xavier K King,1,"229499.0000"
16345,AW00016345,Francis  Ramos,2,"417324.0000"
16346,AW00016346,Marc  Navarro,2,"3755.0000"
16347,AW00016347,Raul E Sharma,2,"591850.0000"
16348,AW00016348,Roy  Raman,2,"591824.0000"
16349,AW00016349,Levi  Sai,2,"589826.0000"
16350,AW00016350,Fernando  Thompson,2,"590319.0000"
16351,AW00016351,Martha C Xu,2,"587326.0000"
16352,AW00016352,Tiffany E Gao,2,"594849.0000"
16353,AW00016353,Alejandro J Xu,1,"10696.0000"
16354,AW00016354,Janet A Torres,1,"57498.0000"
16355,AW00016355,Sam J Foster,1,"8997.0000"
16356,AW00016356,Sophia F Baker,1,"728.0000"
16357,AW00016357,Margaret  Russell,1,"499.0000"
16358,AW00016358,Samuel L Jai,4,"8795.0000"
16359,AW00016359,Shelby  Richardson,1,"728.0000"
16360,AW00016360,Justin  Garcia,1,"55397.0000"
16361,AW00016361,Wyatt  White,1,"251493.0000"
16362,AW00016362,Joshua C Smith,1,"248223.0000"
16363,AW00016363,Melanie V Ramirez,1,"248182.0000"
16364,AW00016364,Shawna D Yuan,1,"248223.0000"
16365,AW00016365,Jenna W Young,1,"249018.0000"
16366,AW00016366,Isabelle K Henderson,1,"256335.0000"
16367,AW00016367,Emily  Williams,1,"3998.0000"
16368,AW00016368,Lauren  Williams,1,"9896.0000"
16369,AW00016369,Isabel  Powell,1,"2697.0000"
16370,AW00016370,Molly  Gonzalez,3,"13250.0000"
16371,AW00016371,Caleb S Diaz,1,"5498.0000"
16372,AW00016372,Vanessa  Foster,1,"248223.0000"
16373,AW00016373,Sara E Cook,1,"257843.0000"
16374,AW00016374,Edward  Phillips,1,"1523.0000"
16375,AW00016375,Gabriella  Hernandez,1,"247834.0000"
16376,AW00016376,Maria D Wright,1,"728.0000"
16377,AW00016377,Jordan F Adams,1,"1398.0000"
16378,AW00016378,Hailey  Baker,1,"1398.0000"
16379,AW00016379,Marc F Jimenez,1,"5898.0000"
16380,AW00016380,Mariah  Torres,2,"19595.0000"
16381,AW00016381,Kayla  Davis,1,"499.0000"
16382,AW00016382,Jennifer A Davis,1,"5998.0000"
16383,AW00016383,Brian A Kelly,1,"5898.0000"
16384,AW00016384,Jada  Reed,1,"728.0000"
16385,AW00016385,James L Perez,1,"6447.0000"
16386,AW00016386,Philip M Moyer,2,"12995.0000"
16387,AW00016387,Douglas  Vance,2,"9496.0000"
16388,AW00016388,Jay M Torres,2,"22064857.0000"
16389,AW00016389,Arturo  Shen,2,"22061358.0000"
16390,AW00016390,Mario A Nath,2,"22063220.0000"
16391,AW00016391,Sergio C Suri,2,"22059960.0000"
16392,AW00016392,Kari  Raman,3,"22176107.0000"
16393,AW00016393,Xavier  Edwards,3,"22181606.0000"
16394,AW00016394,Bryan C Bell,2,"22063459.0000"
16395,AW00016395,Tara  Pal,1,"6397.0000"
16396,AW00016396,Keith W Rai,1,"3227.0000"
16397,AW00016397,Andy H Navarro,1,"6497.0000"
16398,AW00016398,Emmanuel J Rana,1,"5347.0000"
16399,AW00016399,Arturo R Xu,1,"3227.0000"
16400,AW00016400,Theodore I Ramos,2,"495828.0000"
16401,AW00016401,Margaret  Gao,2,"10225.0000"
16402,AW00016402,Alexander K Martin,2,"998.0000"
16403,AW00016403,Byron R Suarez,1,"3797.0000"
16404,AW00016404,Raul T Nara,3,"600216.0000"
16405,AW00016405,Adriana A Sai,2,"326283.0000"
16406,AW00016406,Dakota M Henderson,2,"21908474.0000"
16407,AW00016407,Colleen L Zhao,2,"325011.0000"
16408,AW00016408,Arthur D Madan,2,"22066757.0000"
16409,AW00016409,Ebony J Moreno,2,"492517.0000"
16410,AW00016410,Joy  Navarro,2,"324277.0000"
16411,AW00016411,Stanley  Sanchez,2,"22063459.0000"
16412,AW00016412,Leah  Liang,2,"492159.0000"
16413,AW00016413,Julia W Gonzalez,1,"3793.0000"
16414,AW00016414,Kelly R Flores,2,"491930.0000"
16415,AW00016415,Andre R Patel,2,"493068.0000"
16416,AW00016416,Brian A Rivera,2,"497168.0000"
16417,AW00016417,Noah  Bryant,2,"21897573.0000"
16418,AW00016418,Katrina W Rai,1,"2728.0000"
16419,AW00016419,Lacey L Simpson,1,"2728.0000"
16420,AW00016420,Eddie L Alonso,2,"21893369.0000"
16421,AW00016421,Natasha G Diaz,1,"3127.0000"
16422,AW00016422,Kurt S Xu,2,"22060755.0000"
16423,AW00016423,Sergio  Madan,1,"8397.0000"
16424,AW00016424,Brandi  Diaz,3,"22171307.0000"
16425,AW00016425,Lisa S Lu,3,"22169338.0000"
16426,AW00016426,Jorge R Ye,3,"22174305.0000"
16427,AW00016427,Kendra C Alonso,2,"21894971.0000"
16428,AW00016428,Ryan  Ross,2,"21899571.0000"
16429,AW00016429,Jaclyn  Luo,2,"495828.0000"
16430,AW00016430,Franklin M Rai,2,"22061358.0000"
16431,AW00016431,Jermaine  Rodriguez,2,"22074409.0000"
16432,AW00016432,John M Garcia,2,"22060859.0000"
16433,AW00016433,Mathew G Dominguez,2,"22067118.0000"
16434,AW00016434,Taylor A Bailey,1,"6997.0000"
16435,AW00016435,Steven  Cooper,1,"628.0000"
16436,AW00016436,Ethan  Henderson,2,"22067118.0000"
16437,AW00016437,Jésus E Gutierrez,2,"4726.0000"
16438,AW00016438,Kaitlin  Arthur,1,"2499.0000"
16439,AW00016439,Dawn L Deng,1,"2499.0000"
16440,AW00016440,Jimmy  Martin,1,"2898.0000"
16441,AW00016441,Jason  Young,1,"2499.0000"
16442,AW00016442,Luke P Gonzalez,2,"492329.0000"
16443,AW00016443,Dawn C Gao,2,"6695.0000"
16444,AW00016444,Erika  Carlson,2,"327182.0000"
16445,AW00016445,Caitlin  Ward,2,"324283.0000"
16446,AW00016446,Kristine  Munoz,2,"21906772.0000"
16447,AW00016447,Kate  Becker,2,"21897571.0000"
16448,AW00016448,Cheryl C Martin,3,"22288158.0000"
16449,AW00016449,Casey  Browning,2,"4726.0000"
16450,AW00016450,Rebekah P Gutierrez,1,"3797.0000"
16451,AW00016451,Karl L Stone,2,"22060755.0000"
16452,AW00016452,Cassie  Luo,2,"21904570.0000"
16453,AW00016453,Mayra  Chandra,2,"1456.0000"
16454,AW00016454,Marco  Suri,2,"4726.0000"
16455,AW00016455,Deb A Moreno,1,"2898.0000"
16456,AW00016456,Larry  Navarro,1,"6497.0000"
16457,AW00016457,Kathleen  Martin,1,"14998.0000"
16458,AW00016458,Michele  Ruiz,1,"2499.0000"
16459,AW00016459,Carolyn M Kapoor,2,"4726.0000"
16460,AW00016460,Jodi  Xu,2,"4726.0000"
16461,AW00016461,Rosa  Wu,2,"328732.0000"
16462,AW00016462,Marissa  Gonzales,1,"4948.0000"
16463,AW00016463,Anna L Murphy,1,"5991.0000"
16464,AW00016464,Alan V Liu,2,"4497.0000"
16465,AW00016465,Kara  Goel,2,"327179.0000"
16466,AW00016466,Alisha I Kumar,2,"22059960.0000"
16467,AW00016467,Ronald E Srini,2,"1227.0000"
16468,AW00016468,Orlando A Dominguez,1,"6397.0000"
16469,AW00016469,Michele  Tang,1,"6397.0000"
16470,AW00016470,Wesley  Guo,2,"21899573.0000"
16471,AW00016471,Vanessa  Hayes,1,"5347.0000"
16472,AW00016472,Olivia A Robinson,1,"2728.0000"
16473,AW00016473,Dawn  Andersen,1,"2499.0000"
16474,AW00016474,Jay  Serrano,1,"2499.0000"
16475,AW00016475,Kurt L Anand,2,"22064857.0000"
16476,AW00016476,Shawn J Xie,2,"22069018.0000"
16477,AW00016477,Anna E Gonzales,1,"3998.0000"
16478,AW00016478,Adrian L Gray,1,"238594.0000"
16479,AW00016479,Victoria H Brooks,3,"15851.0000"
16480,AW00016480,Alan  Zhou,2,"14494.0000"
16481,AW00016481,Madison J Bryant,2,"19491.0000"
16482,AW00016482,Tabitha E Arthur,2,"478374.0000"
16483,AW00016483,Warren S Jai,2,"411826.0000"
16484,AW00016484,Dustin A Lal,2,"417553.0000"
16485,AW00016485,Ian A Foster,1,"3998.0000"
16486,AW00016486,Rachael R Madan,2,"11324.0000"
16487,AW00016487,Brianna K Griffin,2,"7324.0000"
16488,AW00016488,Joel C Rodriguez,2,"23242.0000"
16489,AW00016489,Frederick J Garcia,2,"11273.0000"
16490,AW00016490,Megan G Robinson,1,"247834.0000"
16491,AW00016491,Christian J Garcia,2,"310633.0000"
16492,AW00016492,Theodore M Sanz,2,"13094.0000"
16493,AW00016493,Brenda L Fernandez,2,"419725.0000"
16494,AW00016494,Jordyn  Simmons,2,"596120.0000"
16495,AW00016495,Monique  Ramos,2,"600223.0000"
16496,AW00016496,Dawn R Tang,2,"596023.0000"
16497,AW00016497,Julia P Peterson,4,"13271.0000"
16498,AW00016498,Hunter  Jones,1,"3998.0000"
16499,AW00016499,Danielle  Kelly,1,"499.0000"
16500,AW00016500,Chloe  Perry,1,"58896.0000"
16501,AW00016501,Vanessa V Wood,1,"499.0000"
16502,AW00016502,Jackson M Parker,1,"3998.0000"
16503,AW00016503,Christian  Anderson,1,"499.0000"
16504,AW00016504,Justin  Russell,1,"58896.0000"
16505,AW00016505,Erin  Gray,1,"3998.0000"
16506,AW00016506,Catherine L Murphy,3,"10204.0000"
16507,AW00016507,Tracy B Nath,1,"3523.0000"
16508,AW00016508,Brent  Zhu,1,"8397.0000"
16509,AW00016509,Veronica  Sai,2,"325879.0000"
16510,AW00016510,Brad G Nara,1,"2728.0000"
16511,AW00016511,Joe G Raman,2,"4726.0000"
16512,AW00016512,Ricardo  Sharma,2,"326283.0000"
16513,AW00016513,Ronnie  Wagner,2,"22064414.0000"
16514,AW00016514,Manuel A Fernandez,2,"476174.0000"
16515,AW00016515,Troy  Sai,2,"473375.0000"
16516,AW00016516,Melvin  She,2,"473375.0000"
16517,AW00016517,Katrina M Raji,2,"469876.0000"
16518,AW00016518,Krystal  Holt,2,"469876.0000"
16519,AW00016519,Yolanda  Chander,2,"475275.0000"
16520,AW00016520,Misty  Raji,2,"472774.0000"
16521,AW00016521,Tonya L She,2,"469876.0000"
16522,AW00016522,Casey  Pal,2,"469876.0000"
16523,AW00016523,Sandra C Huang,2,"469876.0000"
16524,AW00016524,Damien  Huang,2,"473375.0000"
16525,AW00016525,Martha  Liang,2,"475275.0000"
16526,AW00016526,Arthur L Perez,2,"475824.0000"
16527,AW00016527,Cory O Arun,2,"475275.0000"
16528,AW00016528,Dominique  Garcia,2,"469876.0000"
16529,AW00016529,Jonathon R Gutierrez,2,"475275.0000"
16530,AW00016530,Priscilla  Chander,2,"21897573.0000"
16531,AW00016531,Lacey C Gao,2,"329180.0000"
16532,AW00016532,Tommy  Sharma,2,"492169.0000"
16533,AW00016533,Kristen  Cai,2,"22067708.0000"
16534,AW00016534,Claudia  Holt,2,"22079519.0000"
16535,AW00016535,Colin F Chen,1,"3797.0000"
16536,AW00016536,Meghan A Jimenez,1,"2728.0000"
16537,AW00016537,Arthur  Dominguez,1,"2499.0000"
16538,AW00016538,Stacey  Liang,2,"22063459.0000"
16539,AW00016539,Christy  Li,1,"8397.0000"
16540,AW00016540,Theodore L Browning,2,"22067118.0000"
16541,AW00016541,Micah A Hu,2,"21900271.0000"
16542,AW00016542,Jésus L Ortega,2,"4497.0000"
16543,AW00016543,Jenny  McDonald,2,"5396.0000"
16544,AW00016544,Eduardo M Morgan,1,"2898.0000"
16545,AW00016545,Alicia  Pal,1,"3127.0000"
16546,AW00016546,Terrance B Jordan,2,"21901122.0000"
16547,AW00016547,Jake L Yang,2,"490068.0000"
16548,AW00016548,Darren  Rubio,2,"22059960.0000"
16549,AW00016549,Linda A Moreno,2,"493068.0000"
